srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,weekday,week_of_year,hour_time,minute_time,time_epoch,early_night,nans_count,score,event_id
1714,2021-01-11 17:18:51,5,219,,,219,94455,5,4.5,1,4.08,0.1,5.88,175.0,1,8192,1,4,2,0,1,0,,226.46,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,20.0,0,2,46,17,18,1352913531.0,False,18,-0.7674073100340174,578
1714,2021-01-11 17:18:51,5,219,,,219,102130,3,4.0,1,4.33,0.2432,4.71,40.0,0,8192,1,4,2,0,1,0,,225.71,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,8.0,0,2,46,17,18,1352913531.0,False,18,-0.3188147330722443,579
1714,2021-01-11 17:18:51,5,219,,,219,104517,4,4.0,1,4.16,0.2534,5.31,46.0,1,8192,1,4,2,0,1,0,,225.01,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,2,46,17,18,1352913531.0,False,19,0.07938494764562903,580
1714,2021-01-11 17:18:51,5,219,,,219,114932,3,4.0,1,4.32,0.256,5.24,95.0,1,8192,1,4,2,0,1,0,,225.27,0,,,,0.0,0.0,60.0,1.0,0.0,24.0,,,,0.0,0.0,36.0,,,,,,,0.0,0.0,42.0,0,2,46,17,18,1352913531.0,False,15,-0.6679878461644921,581
1714,2021-01-11 17:18:51,5,219,,,219,116942,4,4.0,0,4.06,0.2108,5.3,65.0,1,8192,1,4,2,0,1,0,,226.14,0,,,,0.0,0.0,,0.0,0.0,8.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,2,46,17,18,1352913531.0,False,18,-0.603245349163702,582
1714,2021-01-11 17:18:51,5,219,,,219,117294,5,5.0,1,3.37,0.0615,6.0,299.0,0,8192,1,4,2,0,1,0,,224.48,0,,,,,,,0.0,0.0,8.0,,,,0.0,1.0,,,,,,,,0.0,0.0,8.0,0,2,46,17,18,1352913531.0,False,19,-1.0126493394914766,583
1714,2021-01-11 17:18:51,5,219,,,219,122112,5,5.0,1,4.29,0.2668,5.94,195.0,0,8192,1,4,2,0,1,0,,225.22,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,2,46,17,18,1352913531.0,False,21,-0.1511961693019026,584
1714,2021-01-11 17:18:51,5,219,,,219,124342,4,4.0,1,4.19,0.2997,5.31,60.0,1,8192,1,4,2,0,1,0,,225.09,0,,,,0.0,0.0,9.0,0.0,0.0,9.0,,,,0.0,0.0,9.0,,,,,,,0.0,0.0,9.0,0,2,46,17,18,1352913531.0,False,15,0.12027667879778085,585
1714,2021-01-11 17:18:51,5,219,,,219,125083,4,4.5,1,3.61,0.0696,5.08,79.0,0,8192,1,4,2,0,1,0,,227.36,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,2,46,17,18,1352913531.0,False,21,0.058593099964423294,586
1714,2021-01-11 17:18:51,5,219,,,219,131892,4,4.0,1,4.25,0.2474,4.98,89.0,0,8192,1,4,2,0,1,0,,225.6,0,,,,0.0,0.0,14.0,0.0,0.0,13.0,,,,0.0,0.0,14.0,,,,,,,0.0,0.0,13.0,0,2,46,17,18,1352913531.0,False,15,-0.7850108232602655,587
1714,2021-01-11 17:18:51,5,219,,,219,134154,3,3.5,1,3.76,0.0937,4.64,28.0,1,8192,1,4,2,0,1,0,,227.1,0,,,,0.0,0.0,3.0,0.0,0.0,3.0,,,,0.0,0.0,15.0,,,,,,,0.0,0.0,18.0,0,2,46,17,18,1352913531.0,False,15,-1.5819475190953878,588
1714,2021-01-11 17:18:51,5,219,,,219,134323,2,3.0,1,4.32,0.2501,4.75,55.0,1,8192,1,4,2,0,1,0,,225.3,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,25.0,,,,,,,0.0,0.0,,0,2,46,17,18,1352913531.0,False,18,-1.4447216678905328,589
1715,2021-03-29 19:06:15,5,219,,,219,351,3,4.0,1,1.61,0.0057,5.08,159.0,0,23246,4,117,2,1,1,0,,1923.39,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.4932328347069574,590
1715,2021-03-29 19:06:15,5,219,,,219,4309,4,4.5,1,1.1,0.0015,4.95,120.0,0,23246,4,117,2,1,1,0,,1908.56,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.3775763781018575,591
1715,2021-03-29 19:06:15,5,219,,,219,5163,4,5.0,0,0.69,0.0026,5.4,179.0,0,23246,4,117,2,1,1,0,,1921.41,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.5054046861186894,592
1715,2021-03-29 19:06:15,5,219,,,219,8563,3,4.5,1,2.08,0.0028,5.48,214.0,0,23246,4,117,2,1,1,0,,1924.55,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-0.5608697776398587,593
1715,2021-03-29 19:06:15,5,219,,,219,9052,3,3.0,0,2.3,0.0019,4.96,148.0,0,23246,4,117,2,1,1,0,,1915.5,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.0309613585925115,594
1715,2021-03-29 19:06:15,5,219,,,219,10404,4,4.0,1,2.2,0.0149,5.03,189.0,0,23246,4,117,2,1,1,0,,1923.56,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-0.2597397224333096,595
1715,2021-03-29 19:06:15,5,219,,,219,12906,3,4.5,1,1.39,0.0006,5.02,189.0,0,23246,4,117,2,1,1,0,,1920.96,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.1437246800669763,596
1715,2021-03-29 19:06:15,5,219,,,219,14925,4,3.5,1,1.1,0.0007,5.11,128.0,0,23246,4,117,2,1,1,0,,1908.46,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.391738777284715,597
1715,2021-03-29 19:06:15,5,219,,,219,16552,3,4.0,1,1.1,0.0002,4.92,152.0,0,23246,4,117,2,1,1,0,,1918.82,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.5314444028219223,598
1715,2021-03-29 19:06:15,5,219,,,219,21315,3,4.5,1,2.2,0.0245,4.93,189.0,0,23246,4,117,2,1,1,0,,1923.47,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-0.43274930100454967,599
1715,2021-03-29 19:06:15,5,219,,,219,22541,4,4.0,1,0.69,0.0004,5.22,169.0,0,23246,4,117,2,1,1,0,,1923.06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.3693137722915416,600
1715,2021-03-29 19:06:15,5,219,,,219,27619,3,4.0,0,1.39,0.0006,4.8,136.0,0,23246,4,117,2,1,1,0,,1922.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.8444180976587132,601
1715,2021-03-29 19:06:15,5,219,,,219,50890,3,3.0,0,3.04,0.0018,4.89,118.0,1,23246,4,117,2,1,1,0,,1914.37,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.2511499577730818,602
1715,2021-03-29 19:06:15,5,219,,,219,55690,3,4.5,1,1.95,0.0048,5.44,212.0,0,23246,4,117,2,1,1,0,,1923.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.08945152053934,603
1715,2021-03-29 19:06:15,5,219,,,219,66602,4,4.0,1,2.08,0.0019,5.07,161.0,0,23246,4,117,2,1,1,0,,1923.79,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.5309819922645271,604
1715,2021-03-29 19:06:15,5,219,,,219,67974,4,4.5,1,1.39,0.0022,5.17,159.0,1,23246,4,117,2,1,1,0,,1913.68,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.2340436372466919,605
1715,2021-03-29 19:06:15,5,219,,,219,73671,3,4.5,1,0.0,0.0,4.99,179.0,0,23246,4,117,2,1,1,0,,1907.01,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.550630364759392,606
1715,2021-03-29 19:06:15,5,219,,,219,76656,4,4.5,1,1.61,0.0031,5.33,174.0,0,23246,4,117,2,1,1,0,,1923.01,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.4449360446729491,607
1715,2021-03-29 19:06:15,5,219,,,219,78283,3,4.5,1,2.08,0.0025,5.0,134.0,0,23246,4,117,2,1,1,0,,1924.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.1810173657114384,608
1715,2021-03-29 19:06:15,5,219,,,219,79150,3,4.0,1,0.69,0.0076,4.88,121.0,1,23246,4,117,2,1,1,0,,1920.99,0,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,19,6,1359745575.0,False,27,-0.630990202582598,609
1715,2021-03-29 19:06:15,5,219,,,219,81759,3,4.0,1,1.61,0.0002,5.3,139.0,0,23246,4,117,2,1,1,0,,1922.93,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.5072384527241984,610
1715,2021-03-29 19:06:15,5,219,,,219,83026,3,4.0,1,1.39,0.0023,5.01,129.0,0,23246,4,117,2,1,1,0,,1913.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.3888227093301084,611
1715,2021-03-29 19:06:15,5,219,,,219,86916,3,4.0,0,2.77,0.0024,5.23,164.0,0,23246,4,117,2,1,1,0,,1925.56,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.4888921431600313,612
1715,2021-03-29 19:06:15,5,219,,,219,90923,3,4.0,1,2.3,0.0009,5.51,199.0,0,23246,4,117,2,1,1,0,,1924.48,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.7113880671574384,613
1715,2021-03-29 19:06:15,5,219,,,219,91834,3,2.5,0,2.3,0.0025,4.86,114.0,0,23246,4,117,2,1,1,0,,1915.17,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.5548500743081313,614
1715,2021-03-29 19:06:15,5,219,,,219,93795,4,4.0,1,1.39,0.0001,5.22,159.0,0,23246,4,117,2,1,1,0,,1922.47,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.9813060849564799,615
1715,2021-03-29 19:06:15,5,219,,,219,99178,3,4.5,1,1.1,0.0008,4.97,170.0,0,23246,4,117,2,1,1,0,,1922.92,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.6884532220382478,616
1715,2021-03-29 19:06:15,5,219,,,219,108742,3,4.0,1,1.61,0.0004,5.05,131.0,0,23246,4,117,2,1,1,0,,1919.99,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.673843691086893,617
1715,2021-03-29 19:06:15,5,219,,,219,111000,3,4.5,1,2.2,0.0164,5.02,220.0,0,23246,4,117,2,1,1,0,,1923.26,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.1100081907255865,618
1715,2021-03-29 19:06:15,5,219,,,219,118975,3,2.5,1,1.61,0.0015,4.55,104.0,0,23246,4,117,2,1,1,0,,1907.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.6913280055086286,619
1715,2021-03-29 19:06:15,5,219,,,219,122844,3,4.5,1,2.3,0.0032,5.5,229.0,0,23246,4,117,2,1,1,0,,1923.47,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.549645305360201,620
1715,2021-03-29 19:06:15,5,219,,,219,125069,3,4.0,1,1.61,0.0018,5.3,182.0,1,23246,4,117,2,1,1,0,,1925.41,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.403894845817305,621
1715,2021-03-29 19:06:15,5,219,,,219,131712,3,4.0,1,2.2,0.0028,5.46,179.0,0,23246,4,117,2,1,1,0,,1923.58,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,19,6,1359745575.0,False,27,-1.6031168892228223,622
1716,2021-06-26 11:39:32,16,31,,,31,42077,3,3.5,0,1.61,0.0077,4.55,111.34,0,24742,1,9,3,0,1,0,,155.6,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,0,18,11,39,1367235572.0,False,25,-1.6210307142465799,623
1716,2021-06-26 11:39:32,16,31,,,31,44990,0,0.0,0,0.69,0.0042,4.94,130.99,0,24742,1,9,3,0,1,0,,157.32,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,0,18,11,39,1367235572.0,False,23,-2.181251043981895,624
1716,2021-06-26 11:39:32,16,31,,,31,45782,0,0.0,0,0.69,0.0007,4.94,196.49,0,24742,1,9,3,0,1,0,,156.83,0,,,,,,,,,,,,,-1.0,0.0,40.0,,,,,,,,,,0,0,18,11,39,1367235572.0,False,24,-2.7157016286951645,625
1716,2021-06-26 11:39:32,16,31,,,31,49279,3,3.5,0,2.94,0.0091,4.56,129.68,0,24742,1,9,3,0,1,0,,153.15,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,11,39,1367235572.0,False,27,-1.171764695006047,626
1716,2021-06-26 11:39:32,16,31,,,31,54341,0,0.0,0,4.13,0.012,4.94,124.44,0,24742,1,9,3,0,1,0,,153.94,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,0,18,11,39,1367235572.0,False,25,-1.9773525064608937,627
1716,2021-06-26 11:39:32,16,31,,,31,63657,0,3.0,0,2.83,0.0052,4.94,130.99,0,24742,1,9,3,0,1,0,,152.74,0,,,,,,,,,,,,,-1.0,0.0,28.0,,,,,,,,,,0,0,18,11,39,1367235572.0,False,24,-2.4570722838180368,628
1716,2021-06-26 11:39:32,16,31,,,31,79055,4,4.0,0,0.0,,4.75,137.54,0,24742,1,9,3,0,1,0,,155.16,0,,,,,,,,,,,,,0.0,1.0,,0.0,0.0,,0.0,0.0,,,,,0,0,18,11,39,1367235572.0,False,22,-2.1297331462761,629
1716,2021-06-26 11:39:32,16,31,,,31,111570,0,4.0,0,2.4,0.0014,4.94,130.99,0,24742,1,9,3,0,1,0,,153.5,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,0,18,11,39,1367235572.0,False,25,-2.0066506671108764,630
1716,2021-06-26 11:39:32,16,31,,,31,121552,3,4.5,0,4.04,0.0457,5.3,196.49,0,24742,1,9,3,0,1,0,,153.39,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,11,39,1367235572.0,False,27,-0.9104151967958154,631
1716,2021-06-26 11:39:32,16,31,,,31,132022,0,5.0,0,1.79,0.0085,4.94,149.33,0,24742,1,9,3,0,1,0,,152.47,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,0,18,11,39,1367235572.0,False,25,-2.0656020432610114,632
1716,2021-06-26 11:39:32,16,31,,,31,136964,2,0.0,0,4.09,0.016,4.81,150.64,0,24742,1,9,3,0,1,0,,154.09,0,,,,,,,,,,,,,1.0,0.0,4.0,,,,,,,,,,1,0,18,11,39,1367235572.0,False,24,-2.366205552830481,633
1717,2021-04-01 18:32:31,32,220,,,39,6597,5,4.5,0,4.58,0.0956,5.78,232.78,1,1284,1,63,2,0,1,0,-7.6711,3864.07,1,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,21,-0.25912620767405703,634
1717,2021-04-01 18:32:31,32,220,,,39,7077,5,4.5,1,3.76,0.2291,6.19,315.24,0,1284,1,63,2,0,1,0,,3865.67,1,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,8.0,,,,,,,,,,0,0,6,18,32,1360002751.0,False,20,-0.658594131236656,635
1717,2021-04-01 18:32:31,32,220,,,39,22139,4,3.5,0,3.93,0.462,5.4,137.79,1,1284,1,63,2,0,1,0,-7.1076,3865.09,1,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,4.0,,,,,,,,,,0,0,6,18,32,1360002751.0,False,19,-0.7838526520649096,636
1717,2021-04-01 18:32:31,32,220,,,39,34178,5,4.0,0,4.26,0.3697,5.66,159.71,1,1284,1,63,2,0,1,0,,3864.79,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,21,-0.43525466247613814,637
1717,2021-04-01 18:32:31,32,220,,,39,38883,2,3.0,0,4.48,,4.6,75.16,0,1284,1,63,2,0,1,0,-7.6963,3864.15,1,,,,,-1.0,,,-1.0,,,,,,-1.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,24,-2.1613443436196906,638
1717,2021-04-01 18:32:31,32,220,,,39,42570,4,4.5,1,4.42,0.2144,5.68,167.01,0,1284,1,63,2,0,1,0,,3864.56,1,,,,,-1.0,,,-1.0,,,,,,-1.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,24,-0.0838569998012753,639
1717,2021-04-01 18:32:31,32,220,,,39,47595,4,4.5,0,3.93,0.5105,5.69,195.2,1,1284,1,63,2,0,1,0,,3865.2,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,21,-0.07702383260968135,640
1717,2021-04-01 18:32:31,32,220,,,39,49923,4,4.5,0,3.99,0.4498,5.71,185.8,1,1284,1,63,2,0,1,0,,3865.03,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,23,-0.263033126527617,641
1717,2021-04-01 18:32:31,32,220,,,39,50116,4,4.0,1,3.71,0.2181,5.58,167.01,1,1284,1,63,2,0,1,0,-6.9029,3865.45,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,20,0.17548358937439032,642
1717,2021-04-01 18:32:31,32,220,,,39,55139,3,4.0,0,4.58,0.0995,5.05,88.73,0,1284,1,63,2,0,1,0,-6.9324,3864.08,1,,,,1.0,0.0,31.0,,,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,21,-0.7232372054465172,643
1717,2021-04-01 18:32:31,32,220,,,39,59395,5,4.5,1,3.81,0.3098,5.78,202.51,1,1284,1,63,2,0,1,0,-6.6219,3865.4,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,20,0.5856183126759084,644
1717,2021-04-01 18:32:31,32,220,,,39,70143,5,4.0,1,3.93,0.5443,6.2,242.17,0,1284,1,63,2,0,1,0,,3865.1,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,21,-0.5519683439714234,645
1717,2021-04-01 18:32:31,32,220,,,39,78741,5,4.0,1,3.87,0.4477,5.53,151.36,1,1284,1,63,2,0,1,0,-6.7954,3865.42,1,,,,1.0,0.0,17.0,1.0,0.0,6.0,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,18,0.5791832408767997,646
1717,2021-04-01 18:32:31,32,220,,,39,78944,4,4.0,0,3.87,0.4311,5.51,145.09,1,1284,1,63,2,0,1,0,,3865.42,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,23,-0.48430935626855315,647
1717,2021-04-01 18:32:31,32,220,,,39,81217,4,3.5,1,4.37,,5.37,133.61,0,1284,1,63,2,0,1,0,-6.6107,3864.05,1,,,,0.0,0.0,,1.0,0.0,17.0,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,20,-1.8456238824485458,648
1717,2021-04-01 18:32:31,32,220,,,39,85611,5,4.5,1,3.95,0.5668,6.1,283.92,0,1284,1,63,2,0,1,0,,3865.15,1,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,11.0,,,,,,,,,,0,0,6,18,32,1360002751.0,False,20,-1.020918070090924,649
1717,2021-04-01 18:32:31,32,220,,,39,99833,5,4.5,1,3.91,0.521,5.73,187.89,1,1284,1,63,2,0,1,0,,3865.3,1,,,,,,,1.0,0.0,7.0,,,,1.0,0.0,7.0,,,,,,,,,,0,0,6,18,32,1360002751.0,False,21,-0.3308286886985913,650
1717,2021-04-01 18:32:31,32,220,,,39,101986,5,5.0,1,3.83,0.3292,6.08,291.23,1,1284,1,63,2,0,1,0,,3865.45,1,,,,-1.0,0.0,15.0,-1.0,0.0,15.0,,,,-1.0,0.0,16.0,,,,,,,,,,0,0,6,18,32,1360002751.0,False,18,-1.4562376599470894,651
1717,2021-04-01 18:32:31,32,220,,,39,108913,2,3.0,0,4.47,,4.54,53.24,0,1284,1,63,2,0,1,0,-7.6463,3864.17,1,,,,1.0,0.0,10.0,,,,,,,1.0,0.0,10.0,,,,,,,,,,0,0,6,18,32,1360002751.0,False,21,-2.3280592185550657,652
1717,2021-04-01 18:32:31,32,220,,,39,113724,3,3.0,0,4.49,,4.92,106.47,0,1284,1,63,2,0,1,0,-7.0725,3863.96,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,25,-1.4362942167043558,653
1717,2021-04-01 18:32:31,32,220,,,39,118927,4,4.0,0,4.51,0.1929,5.56,152.4,1,1284,1,63,2,0,1,0,-7.0779,3864.44,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,20,-0.262076403175783,654
1717,2021-04-01 18:32:31,32,220,,,39,123250,5,5.0,1,3.91,0.4733,6.16,298.54,1,1284,1,63,2,0,1,0,,3865.26,1,,,,,,,1.0,0.0,11.0,,,,,,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,24,-1.4060180418930186,655
1717,2021-04-01 18:32:31,32,220,,,39,123596,5,4.0,1,3.95,0.1963,5.83,180.58,1,1284,1,63,2,0,1,0,,3865.2,1,,,,0.0,0.0,,1.0,0.0,17.0,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,20,-0.6953772212596538,656
1717,2021-04-01 18:32:31,32,220,,,39,130850,4,4.0,0,4.57,,5.42,133.61,1,1284,1,63,2,0,1,0,-6.762,3863.98,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,27,-2.208665763296508,657
1717,2021-04-01 18:32:31,32,220,,,39,131320,5,4.5,0,3.95,0.5693,5.66,203.55,1,1284,1,63,2,0,1,0,,3865.17,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,1,0,6,18,32,1360002751.0,False,21,-0.4191174915229128,658
1717,2021-04-01 18:32:31,32,220,,,39,135668,5,3.5,1,3.93,0.521,5.68,167.01,1,1284,1,63,2,0,1,0,,3865.34,1,,,,1.0,0.0,3.0,1.0,0.0,11.0,,,,0.0,0.0,,,,,,,,,,,0,0,6,18,32,1360002751.0,False,19,-0.45787570616865986,659
1719,2021-07-31 11:40:25,5,219,,,219,5367,2,3.5,1,2.77,0.223,0.0,55.0,0,4375,1,10,3,0,3,1,,489.37,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,0,23,11,40,1370259625.0,False,21,-0.7957486701196441,660
1719,2021-07-31 11:40:25,5,219,,,219,6604,2,3.5,1,2.83,0.2104,0.0,50.0,1,4375,1,10,3,0,3,1,,489.85,1,,,,0.0,0.0,,,,,,,,1.0,0.0,9.0,,,,,,,0.0,0.0,,0,0,23,11,40,1370259625.0,False,20,-1.199269554655634,661
1719,2021-07-31 11:40:25,5,219,,,219,13462,2,4.5,1,0.69,,0.0,100.0,0,4375,1,10,3,0,3,1,,485.26,1,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,6.0,0,0,23,11,40,1370259625.0,False,25,-2.168173963213893,662
1719,2021-07-31 11:40:25,5,219,,,219,22550,3,4.0,1,2.77,0.1353,0.0,106.0,0,4375,1,10,3,0,3,1,,489.67,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,0,23,11,40,1370259625.0,False,21,0.10130428259593591,663
1719,2021-07-31 11:40:25,5,219,,,219,25313,3,3.5,1,0.0,0.0103,0.0,122.0,0,4375,1,10,3,0,3,1,,488.62,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,0,23,11,40,1370259625.0,False,21,-1.15137145415986,664
1719,2021-07-31 11:40:25,5,219,,,219,25382,2,3.5,1,2.71,0.0484,0.0,55.0,0,4375,1,10,3,0,3,1,,489.59,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,0,23,11,40,1370259625.0,False,23,-1.5639106144813335,665
1719,2021-07-31 11:40:25,5,219,,,219,25759,2,3.0,1,2.77,0.2398,0.0,48.0,1,4375,1,10,3,0,3,1,,489.29,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,0,23,11,40,1370259625.0,False,21,-1.3038286527504093,666
1719,2021-07-31 11:40:25,5,219,,,219,37310,3,5.0,1,2.83,0.2057,0.0,189.0,0,4375,1,10,3,0,3,1,,489.85,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23,11,40,1370259625.0,False,27,-0.5373095334279038,667
1719,2021-07-31 11:40:25,5,219,,,219,45111,3,4.5,1,2.83,0.2183,0.0,98.0,0,4375,1,10,3,0,3,1,,489.69,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,0,23,11,40,1370259625.0,False,25,0.46237903979810224,668
1719,2021-07-31 11:40:25,5,219,,,219,52423,3,4.5,1,2.83,0.2104,0.0,125.0,0,4375,1,10,3,0,3,1,,489.67,1,,,,,,,,,,,,,-1.0,0.0,7.0,,,,,,,-1.0,0.0,7.0,0,0,23,11,40,1370259625.0,False,21,-0.9310871136759584,669
1719,2021-07-31 11:40:25,5,219,,,219,56394,3,4.5,1,0.0,0.0231,0.0,93.0,0,4375,1,10,3,0,3,1,,482.46,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,0,23,11,40,1370259625.0,False,25,-0.8264925367171583,670
